type,instance,num_var,num_rep,num_steps,compress,runtime,gap,best_energy,gnd_energy,success_prob,best_solution
2,precision_2_timepoints_4.coo,32,8192,10000,false,0.597263388,0.0,-138.0,-138.0,4.150390625,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,8192,10000,false,0.629044022,0.0,-184.0,-184.0,0.62255859375,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_2.coo,16,16384,1000,false,0.106305422,0.0,-46.0,-46.0,30.120849609375,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3.coo,24,16384,1000,false,0.11326729,0.0,-92.0,-92.0,19.366455078125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4.coo,32,16384,1000,false,0.301267905,0.0,-138.0,-138.0,1.6845703125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,16384,1000,false,0.114860976,0.0,-184.0,-184.0,1.031494140625,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_2.coo,16,16384,10000,false,1.045318602,0.0,-46.0,-46.0,13.671875,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3.coo,24,16384,10000,false,1.003431281,0.0,-92.0,-92.0,1.08642578125,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4.coo,32,16384,10000,false,1.017628301,0.0,-138.0,-138.0,3.863525390625,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5.coo,40,16384,10000,false,1.129931765,0.0,-184.0,-184.0,0.5615234375,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_2.coo,16,32768,1000,false,0.190812808,0.0,-46.0,-46.0,30.1422119140625,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
